Date,CountryRegion,Confirmed,Recovered,Deaths
8/9/2020,Brazil-South America,3035422,2356983,101049
8/9/2020,Brunei-Asia,142,138,3
8/9/2020,Bulgaria-Europe,13396,7772,447
8/9/2020,Burkina Faso-Unknown,1175,974,54
8/9/2020,Burma-Unknown,360,312,6
8/9/2020,Burundi-Africa,408,315,1
8/9/2020,Cabo Verde-Unknown,2858,2086,32
8/9/2020,Cambodia-Asia,251,219,0
8/9/2020,Cameroon-Africa,18042,15320,395
8/9/2020,Canada-North America,121367,105420,9028
8/9/2020,Central African Republic-Africa,4641,1721,60
8/9/2020,Chad-Africa,944,839,76
8/9/2020,Chile-South America,373056,345826,10077
8/9/2020,China-Asia,88793,82125,4686
8/9/2020,Colombia-South America,387481,212688,12842
8/9/2020,Comoros-Africa,399,369,7
8/9/2020,Congo (Brazzaville)-Unknown,3664,1589,58
8/9/2020,Congo (Kinshasa)-Unknown,9454,8324,224
8/9/2020,Costa Rica-North America,23286,7730,235
8/9/2020,Cote d'Ivoire-Unknown,16715,12926,105
8/9/2020,Croatia-Europe,5604,4861,157
8/9/2020,Cuba-North America,2953,2451,88
8/9/2020,Cyprus-Europe,1242,870,19
8/9/2020,Czechia-Europe,18353,12785,390
8/9/2020,Denmark-Europe,14759,13069,617
8/9/2020,Diamond Princess-Unknown,712,651,13
8/9/2020,Djibouti-Africa,5344,5106,59
8/9/2020,Dominica-North America,18,18,0
8/9/2020,Dominican Republic-North America,79732,43744,1309
8/9/2020,Ecuador-South America,94459,78552,5922
8/9/2020,Egypt-Africa,95492,52678,5009
8/9/2020,El Salvador-North America,20423,9626,549
8/9/2020,Equatorial Guinea-Africa,4821,2182,83
8/9/2020,Eritrea-Africa,285,245,0
8/9/2020,Estonia-Europe,2152,1961,63
8/9/2020,Eswatini-Unknown,3236,1607,58
8/9/2020,Ethiopia-Africa,22818,10206,407
8/9/2020,Fiji-Oceania,27,18,1
8/9/2020,Finland-Europe,7584,6980,331
8/9/2020,France-Europe,235237,82971,30327
8/9/2020,Gabon-Africa,7923,5704,51
8/9/2020,Gambia-Africa,1235,221,23
8/9/2020,Georgia-Europe,1225,1000,17
8/9/2020,Germany-Europe,217288,196783,9202
8/9/2020,Ghana-Africa,41003,38330,215
8/9/2020,Greece-Europe,5623,1347,212
8/9/2020,Grenada-North America,24,23,0
8/9/2020,Guatemala-North America,56605,44598,2211
8/9/2020,Guinea-Africa,7930,6898,50
8/9/2020,Guinea-Bissau-Africa,2052,944,29
8/9/2020,Guyana-South America,568,189,22
8/9/2020,Haiti-North America,7634,4982,183
8/9/2020,Holy See-Unknown,12,12,0
8/9/2020,Honduras-North America,47454,6597,1495
8/9/2020,Hungary-Europe,4696,3499,602
8/9/2020,Iceland-Europe,1958,1834,10
8/9/2020,India-Asia,2215074,1535743,44386
8/9/2020,Indonesia-Asia,125396,80952,5723
8/9/2020,Iran-Asia,326712,284371,18427
8/9/2020,Iraq-Asia,150115,107775,5392
8/9/2020,Ireland-Europe,26712,23364,1772
8/9/2020,Israel-Asia,83002,57533,600
8/9/2020,Italy-Europe,250566,202098,35205
8/9/2020,Jamaica-North America,1023,745,14
8/9/2020,Japan-Asia,48782,32867,1047
8/9/2020,Jordan-Asia,1252,1187,11
8/9/2020,Kazakhstan-Asia,99442,72523,1058
8/9/2020,Kenya-Africa,26436,12961,420
8/9/2020,"Korea, South-Asia",14626,13658,305
8/9/2020,Kosovo-Europe,9869,5480,303
8/9/2020,Kuwait-Asia,71713,63519,478
8/9/2020,Kyrgyzstan-Asia,39919,31822,1468
8/9/2020,Laos-Asia,20,19,0
8/9/2020,Latvia-Europe,1290,1070,32
8/9/2020,Lebanon-Asia,6517,2127,78
8/9/2020,Lesotho-Africa,742,175,23
8/9/2020,Liberia-Africa,1237,723,79
8/9/2020,Libya-Africa,5451,701,119
8/9/2020,Liechtenstein-Europe,89,85,1
8/9/2020,Lithuania-Europe,2252,1670,81
8/9/2020,Luxembourg-Europe,7205,5848,120
8/9/2020,MS Zaandam-Unknown,9,0,2
8/9/2020,Madagascar-Africa,13086,10816,148
8/9/2020,Malawi-Africa,4658,2375,146
8/9/2020,Malaysia-Asia,9083,8784,125
8/9/2020,Maldives-Asia,5041,2804,19
8/9/2020,Mali-Africa,2567,1962,125
8/9/2020,Malta-Europe,1089,684,9
8/9/2020,Mauritania-Africa,6523,5527,157
8/9/2020,Mauritius-Africa,344,334,10
8/9/2020,Mexico-North America,480278,384432,52298
8/9/2020,Moldova-Europe,27660,19300,845
8/9/2020,Monaco-Europe,133,113,4
8/9/2020,Mongolia-Asia,293,263,0
8/9/2020,Montenegro-Europe,3618,2452,64
8/9/2020,Morocco-Africa,33237,23347,498
8/9/2020,Mozambique-Africa,2269,840,16
8/9/2020,Namibia-Africa,2949,704,19
8/9/2020,Nepal-Asia,22972,16353,75
8/9/2020,Netherlands-Europe,59360,237,6178
8/9/2020,New Zealand-Oceania,1569,1526,22
8/9/2020,Nicaragua-North America,3902,2913,123
8/9/2020,Niger-Africa,1158,1057,69
8/9/2020,Nigeria-Africa,46577,33186,945
8/9/2020,North Macedonia-Unknown,11839,7664,527
8/9/2020,Norway-Europe,9638,8857,256
8/9/2020,Oman-Asia,81580,74691,513
8/9/2020,Pakistan-Asia,284121,260248,6082
8/9/2020,Panama-North America,74492,48748,1639
8/9/2020,Papua New Guinea-Oceania,214,53,3
8/9/2020,Paraguay-South America,6907,5222,75
8/9/2020,Peru-South America,478024,324020,21072
8/9/2020,Philippines-Asia,129913,67673,2270
8/9/2020,Poland-Europe,51791,36691,1807
8/9/2020,Portugal-Europe,52668,38511,1756
8/9/2020,Qatar-Asia,112947,109709,184
8/9/2020,Romania-Europe,61768,30119,2700
8/9/2020,Russia-Eastern Europe and Northern Asia,885718,692059,14903
8/9/2020,Rwanda-Africa,2140,1346,7
8/9/2020,Saint Kitts and Nevis-North America,17,16,0
8/9/2020,Saint Lucia-North America,25,24,0
8/9/2020,Saint Vincent and the Grenadines-North America,57,52,0
8/9/2020,San Marino-Europe,699,657,42
8/9/2020,Sao Tome and Principe-Africa,878,800,15
8/9/2020,Saudi Arabia-Asia,288690,252039,3167
8/9/2020,Senegal-Africa,11175,7352,232
8/9/2020,Serbia-Europe,28099,0,641
8/9/2020,Seychelles-Africa,126,125,0
8/9/2020,Sierra Leone-Africa,1916,1445,68
8/9/2020,Singapore-Asia,55104,48915,27
8/9/2020,Slovakia-Europe,2596,1864,31
8/9/2020,Slovenia-Europe,2249,1927,127
8/9/2020,Somalia-Africa,3227,1728,93
8/9/2020,South Africa-Africa,559859,411474,10408
8/9/2020,South Sudan-Africa,2470,1175,47
8/9/2020,Spain-Europe,314362,150376,28503
8/9/2020,Sri Lanka-Asia,2844,2579,11
8/9/2020,Sudan-Africa,11956,6266,781
8/9/2020,Suriname-South America,2391,1635,29
8/9/2020,Sweden-Europe,82323,0,5763
8/9/2020,Switzerland-Europe,36603,32300,1986
8/9/2020,Syria-Asia,1188,346,52
8/9/2020,Taiwan*-Asia,477,441,7
8/9/2020,Tajikistan-Asia,7745,6484,62
8/9/2020,Tanzania-Africa,509,183,21
8/9/2020,Thailand-Asia,3351,3151,58
8/9/2020,Timor-Leste-Asia,25,24,0
8/9/2020,Togo-Africa,1060,729,23
8/9/2020,Trinidad and Tobago-North America,279,135,8
8/9/2020,Tunisia-Africa,1697,1263,51
8/9/2020,Turkey-Asia,240804,223759,5844
8/9/2020,US-North America,5044864,1656864,162938
8/9/2020,Uganda-Africa,1283,1115,7
8/9/2020,Ukraine-Europe,82767,45335,1925
8/9/2020,United Arab Emirates-Asia,62525,56568,357
8/9/2020,United Kingdom-Europe,312574,1451,41363
8/9/2020,Uruguay-South America,1353,1125,37
8/9/2020,Uzbekistan-Asia,30609,22042,194
8/9/2020,Venezuela-South America,25805,13356,223
8/9/2020,Vietnam-Asia,841,395,13
8/9/2020,West Bank and Gaza-Unknown,14208,7945,97
8/9/2020,Western Sahara-Unknown,10,8,1
8/9/2020,Yemen-Asia,1804,913,515
8/9/2020,Zambia-Africa,8085,6698,235
8/9/2020,Zimbabwe-Africa,4649,1437,104
8/10/2020,Afghanistan-Asia,37162,26228,1328
8/10/2020,Albania-Europe,6536,3379,200
8/10/2020,Algeria-Africa,35712,24920,1312
8/10/2020,Andorra-Europe,963,839,52
8/10/2020,Angola-Africa,1679,569,78
8/10/2020,Antigua and Barbuda-North America,92,76,3
8/10/2020,Argentina-South America,253868,108242,4764
8/10/2020,Armenia-Europe,40433,32616,796
8/10/2020,Australia-Oceania,21713,12144,331
8/10/2020,Austria-Europe,22106,20010,723
8/10/2020,Azerbaijan-Europe,33647,30642,492
8/10/2020,Bahamas-North America,945,113,15
8/10/2020,Bahrain-Asia,44397,41209,163
8/10/2020,Bangladesh-Asia,260507,150437,3438
8/10/2020,Barbados-North America,142,112,7
8/10/2020,Belarus-Europe,68947,64991,589
8/10/2020,Belgium-Europe,74620,17792,9879
8/10/2020,Belize-North America,177,32,2
8/10/2020,Benin-Africa,1936,1600,38
8/10/2020,Bhutan-Asia,110,96,0
8/10/2020,Bolivia-South America,91635,30823,3712
8/10/2020,Bosnia and Herzegovina-Europe,14498,8159,425
8/10/2020,Botswana-Africa,1066,80,2
8/10/2020,Brazil-South America,3057470,2390830,101752
8/10/2020,Brunei-Asia,142,138,3
8/10/2020,Bulgaria-Europe,13512,7980,459
8/10/2020,Burkina Faso-Unknown,1204,984,54
8/10/2020,Burma-Unknown,360,312,6
8/10/2020,Burundi-Africa,408,315,1
8/10/2020,Cabo Verde-Unknown,2883,2128,32
8/10/2020,Cambodia-Asia,251,219,0
8/10/2020,Cameroon-Africa,18042,15320,395
8/10/2020,Canada-North America,122053,108050,9034
8/10/2020,Central African Republic-Africa,4641,1721,60
8/10/2020,Chad-Africa,945,843,76
8/10/2020,Chile-South America,375044,347342,10139
8/10/2020,China-Asia,88906,82247,4689
8/10/2020,Colombia-South America,397623,221484,13154
8/10/2020,Comoros-Africa,399,369,7
8/10/2020,Congo (Brazzaville)-Unknown,3664,1589,58
8/10/2020,Congo (Kinshasa)-Unknown,9489,8363,224
8/10/2020,Costa Rica-North America,23872,7823,244
8/10/2020,Cote d'Ivoire-Unknown,16798,13052,105
8/10/2020,Croatia-Europe,5649,4906,158
8/10/2020,Cuba-North America,3046,2460,88
8/10/2020,Cyprus-Europe,1252,870,19
8/10/2020,Czechia-Europe,18494,12983,390
8/10/2020,Denmark-Europe,15135,13154,620
8/10/2020,Diamond Princess-Unknown,712,651,13
8/10/2020,Djibouti-Africa,5347,5120,59
8/10/2020,Dominica-North America,18,18,0
8/10/2020,Dominican Republic-North America,80499,44910,1328
8/10/2020,Ecuador-South America,94701,78608,5932
8/10/2020,Egypt-Africa,95666,53779,5035
8/10/2020,El Salvador-North America,20872,9720,563
8/10/2020,Equatorial Guinea-Africa,4821,2182,83
8/10/2020,Eritrea-Africa,285,248,0
8/10/2020,Estonia-Europe,2158,1962,63
8/10/2020,Eswatini-Unknown,3309,1634,61
8/10/2020,Ethiopia-Africa,23591,10411,420
8/10/2020,Fiji-Oceania,27,18,1
8/10/2020,Finland-Europe,7601,6980,333
8/10/2020,France-Europe,239349,82971,30327
8/10/2020,Gabon-Africa,8006,5823,51
8/10/2020,Gambia-Africa,1235,221,23
8/10/2020,Georgia-Europe,1250,1010,17
8/10/2020,Germany-Europe,218508,197382,9203
8/10/2020,Ghana-Africa,41212,38727,215
8/10/2020,Greece-Europe,5749,1347,213
8/10/2020,Grenada-North America,24,23,0
8/10/2020,Guatemala-North America,56987,45589,2222
8/10/2020,Guinea-Africa,7930,6898,50
8/10/2020,Guinea-Bissau-Africa,2052,944,29
8/10/2020,Guyana-South America,568,189,22
8/10/2020,Haiti-North America,7634,4982,183
8/10/2020,Holy See-Unknown,12,12,0
8/10/2020,Honduras-North America,47872,6649,1506
8/10/2020,Hungary-Europe,4731,3525,605
8/10/2020,Iceland-Europe,1962,1838,10
8/10/2020,India-Asia,2268675,1583489,45257
8/10/2020,Indonesia-Asia,127083,82236,5765
8/10/2020,Iran-Asia,328844,286642,18616
8/10/2020,Iraq-Asia,153599,109790,5464
8/10/2020,Ireland-Europe,26768,23364,1772
8/10/2020,Israel-Asia,84722,58998,613
8/10/2020,Italy-Europe,250825,202248,35209
8/10/2020,Jamaica-North America,1031,745,14
8/10/2020,Japan-Asia,49617,33450,1052
8/10/2020,Jordan-Asia,1268,1187,11
8/10/2020,Kazakhstan-Asia,100164,73702,1058
8/10/2020,Kenya-Africa,26928,13495,423
8/10/2020,"Korea, South-Asia",14660,13729,305
8/10/2020,Kosovo-Europe,10419,6058,341
8/10/2020,Kuwait-Asia,72400,64028,482
8/10/2020,Kyrgyzstan-Asia,40085,32126,1474
8/10/2020,Laos-Asia,20,19,0
8/10/2020,Latvia-Europe,1290,1070,32
8/10/2020,Lebanon-Asia,6812,2290,80
8/10/2020,Lesotho-Africa,781,175,24
8/10/2020,Liberia-Africa,1240,725,79
8/10/2020,Libya-Africa,5929,724,125
8/10/2020,Liechtenstein-Europe,89,85,1
8/10/2020,Lithuania-Europe,2265,1670,81
8/10/2020,Luxembourg-Europe,7216,6170,121
8/10/2020,MS Zaandam-Unknown,9,0,2
8/10/2020,Madagascar-Africa,13202,11011,151
8/10/2020,Malawi-Africa,4674,2430,146
8/10/2020,Malaysia-Asia,9094,8803,125
8/10/2020,Maldives-Asia,5157,2835,19
8/10/2020,Mali-Africa,2573,1969,125
8/10/2020,Malta-Europe,1112,688,9
8/10/2020,Mauritania-Africa,6555,5570,157
8/10/2020,Mauritius-Africa,344,334,10
8/10/2020,Mexico-North America,485836,393160,53003
8/10/2020,Moldova-Europe,27841,19300,850
8/10/2020,Monaco-Europe,133,113,4
8/10/2020,Mongolia-Asia,293,263,0
8/10/2020,Montenegro-Europe,3696,2521,68
8/10/2020,Morocco-Africa,34063,24524,516
8/10/2020,Mozambique-Africa,2411,860,16
8/10/2020,Namibia-Africa,3101,715,19
8/10/2020,Nepal-Asia,23310,16493,79
8/10/2020,Netherlands-Europe,60058,237,6178
8/10/2020,New Zealand-Oceania,1570,1526,22
8/10/2020,Nicaragua-North America,3902,2913,123
8/10/2020,Niger-Africa,1158,1062,69
8/10/2020,Nigeria-Africa,46867,33346,950
8/10/2020,North Macedonia-Unknown,11942,8087,528
8/10/2020,Norway-Europe,9684,8857,256
8/10/2020,Oman-Asia,81787,76124,521
8/10/2020,Pakistan-Asia,284660,260764,6097
8/10/2020,Panama-North America,75394,49510,1664
8/10/2020,Papua New Guinea-Oceania,214,53,3
8/10/2020,Paraguay-South America,7234,5276,82
8/10/2020,Peru-South America,483133,324020,21276
8/10/2020,Philippines-Asia,136638,68159,2294
8/10/2020,Poland-Europe,52410,36877,1809
8/10/2020,Portugal-Europe,52825,38600,1759
8/10/2020,Qatar-Asia,113262,109993,188
8/10/2020,Romania-Europe,62547,30311,2729
8/10/2020,Russia-Eastern Europe and Northern Asia,890799,695317,14973
8/10/2020,Rwanda-Africa,2152,1392,7
8/10/2020,Saint Kitts and Nevis-North America,17,17,0
8/10/2020,Saint Lucia-North America,25,24,0
8/10/2020,Saint Vincent and the Grenadines-North America,57,52,0
8/10/2020,San Marino-Europe,699,657,42
8/10/2020,Sao Tome and Principe-Africa,878,800,15
8/10/2020,Saudi Arabia-Asia,289947,253478,3199
8/10/2020,Senegal-Africa,11312,7390,236
8/10/2020,Serbia-Europe,28262,0,646
8/10/2020,Seychelles-Africa,126,125,0
8/10/2020,Sierra Leone-Africa,1917,1447,69
8/10/2020,Singapore-Asia,55292,49609,27
8/10/2020,Slovakia-Europe,2599,1866,31
8/10/2020,Slovenia-Europe,2255,1960,128
8/10/2020,Somalia-Africa,3227,1728,93
8/10/2020,South Africa-Africa,563598,417200,10621
8/10/2020,South Sudan-Africa,2470,1175,47
8/10/2020,Spain-Europe,322980,150376,28576
8/10/2020,Sri Lanka-Asia,2871,2593,11
8/10/2020,Sudan-Africa,11956,6266,781
8/10/2020,Suriname-South America,2489,1674,30
8/10/2020,Sweden-Europe,82972,0,5766
8/10/2020,Switzerland-Europe,36708,32400,1987
8/10/2020,Syria-Asia,1255,364,52
8/10/2020,Taiwan*-Asia,477,441,7
8/10/2020,Tajikistan-Asia,7827,6614,62
8/10/2020,Tanzania-Africa,509,183,21
8/10/2020,Thailand-Asia,3351,3160,58
8/10/2020,Timor-Leste-Asia,25,24,0
8/10/2020,Togo-Africa,1067,729,25
8/10/2020,Trinidad and Tobago-North America,281,138,8
8/10/2020,Tunisia-Africa,1717,1265,51
8/10/2020,Turkey-Asia,241997,224970,5858
8/10/2020,US-North America,5094400,1670755,163463
8/10/2020,Uganda-Africa,1297,1137,9
8/10/2020,Ukraine-Europe,83812,45723,1950
8/10/2020,United Arab Emirates-Asia,62704,56766,357
8/10/2020,United Kingdom-Europe,313392,1463,41381
8/10/2020,Uruguay-South America,1364,1146,37
8/10/2020,Uzbekistan-Asia,31304,22992,200
8/10/2020,Venezuela-South America,26800,16930,229
8/10/2020,Vietnam-Asia,847,399,15
8/10/2020,West Bank and Gaza-Unknown,14510,8045,100
8/10/2020,Western Sahara-Unknown,10,8,1
8/10/2020,Yemen-Asia,1832,915,518
8/10/2020,Zambia-Africa,8210,6802,241
8/10/2020,Zimbabwe-Africa,4748,1524,104
8/11/2020,Afghanistan-Asia,37269,26415,1344
8/11/2020,Albania-Europe,6676,3480,205
8/11/2020,Algeria-Africa,36204,25263,1322
8/11/2020,Andorra-Europe,963,839,52
8/11/2020,Angola-Africa,1735,575,80
8/11/2020,Antigua and Barbuda-North America,92,76,3
8/11/2020,Argentina-South America,260911,181389,5004
8/11/2020,Armenia-Europe,40593,33157,803
8/11/2020,Australia-Oceania,22127,12395,352
8/11/2020,Austria-Europe,22245,20123,723
8/11/2020,Azerbaijan-Europe,33731,30856,495
8/11/2020,Bahamas-North America,989,116,15
8/11/2020,Bahrain-Asia,44804,41504,165
8/11/2020,Bangladesh-Asia,263503,151972,3471
8/11/2020,Barbados-North America,143,112,7
8/11/2020,Belarus-Europe,69005,65219,592
8/11/2020,Belgium-Europe,75008,17841,9885
8/11/2020,Belize-North America,177,32,2
8/11/2020,Benin-Africa,2001,1681,38
8/11/2020,Bhutan-Asia,113,97,0
8/11/2020,Bolivia-South America,93328,31753,3761
8/11/2020,Bosnia and Herzegovina-Europe,14708,8411,447
8/11/2020,Botswana-Africa,1066,80,2
8/11/2020,Brazil-South America,3109630,2449338,103026
8/11/2020,Brunei-Asia,142,138,3
8/11/2020,Bulgaria-Europe,13722,8154,471
8/11/2020,Burkina Faso-Unknown,1211,990,54
8/11/2020,Burma-Unknown,360,313,6
8/11/2020,Burundi-Africa,408,315,1
8/11/2020,Cabo Verde-Unknown,2920,2148,33
8/11/2020,Cambodia-Asia,268,220,0
8/11/2020,Cameroon-Africa,18213,15320,398
8/11/2020,Canada-North America,122389,108465,9038
8/11/2020,Central African Republic-Africa,4645,1723,61
8/11/2020,Chad-Africa,946,859,76
8/11/2020,Chile-South America,376616,349541,10178
8/11/2020,China-Asia,88958,82440,4693
8/11/2020,Colombia-South America,410453,230427,13475
8/11/2020,Comoros-Africa,399,379,7
8/11/2020,Congo (Brazzaville)-Unknown,3745,1625,60
8/11/2020,Congo (Kinshasa)-Unknown,9499,8375,225
8/11/2020,Costa Rica-North America,24508,7971,255
8/11/2020,Cote d'Ivoire-Unknown,16847,13321,105
8/11/2020,Croatia-Europe,5740,4962,160
8/11/2020,Cuba-North America,3093,2472,88
8/11/2020,Cyprus-Europe,1277,870,20
8/11/2020,Czechia-Europe,18783,13222,391
8/11/2020,Denmark-Europe,15291,13227,621
8/11/2020,Diamond Princess-Unknown,712,651,13
8/11/2020,Djibouti-Africa,5348,5133,59
8/11/2020,Dominica-North America,18,18,0
8/11/2020,Dominican Republic-North America,81094,45666,1346
8/11/2020,Ecuador-South America,95563,78610,5951
8/11/2020,Egypt-Africa,95834,54888,5059
8/11/2020,El Salvador-North America,21269,9875,570
8/11/2020,Equatorial Guinea-Africa,4821,2182,83
8/11/2020,Eritrea-Africa,285,248,0
8/11/2020,Estonia-Europe,2167,1968,63
8/11/2020,Eswatini-Unknown,3410,1720,63
8/11/2020,Ethiopia-Africa,24175,10696,440
8/11/2020,Fiji-Oceania,27,18,1
8/11/2020,Finland-Europe,7623,6980,333
8/11/2020,France-Europe,239355,82971,30328
8/11/2020,Gabon-Africa,8006,5823,51
8/11/2020,Gambia-Africa,1346,227,32
8/11/2020,Georgia-Europe,1264,1054,17
8/11/2020,Germany-Europe,219540,198347,9208
8/11/2020,Ghana-Africa,41404,39055,215
8/11/2020,Greece-Europe,5942,1347,214
8/11/2020,Grenada-North America,24,23,0
8/11/2020,Guatemala-North America,57966,46442,2233
8/11/2020,Guinea-Africa,8018,7020,50
8/11/2020,Guinea-Bissau-Africa,2088,1015,29
8/11/2020,Guyana-South America,602,189,22
8/11/2020,Haiti-North America,7649,4982,183
8/11/2020,Holy See-Unknown,12,12,0
8/11/2020,Honduras-North America,48403,6805,1515
8/11/2020,Hungary-Europe,4746,3527,605
8/11/2020,Iceland-Europe,1968,1844,10
8/11/2020,India-Asia,2329638,1639599,46091
8/11/2020,Indonesia-Asia,128776,83710,5824
8/11/2020,Iran-Asia,331189,288620,18800
8/11/2020,Iraq-Asia,156995,112102,5531
8/11/2020,Ireland-Europe,26801,23364,1773
8/11/2020,Israel-Asia,86593,60080,622
8/11/2020,Italy-Europe,251237,202461,35215
8/11/2020,Jamaica-North America,1047,753,14
8/11/2020,Japan-Asia,50302,34136,1058
8/11/2020,Jordan-Asia,1283,1189,11
8/11/2020,Kazakhstan-Asia,100855,74677,1269
8/11/2020,Kenya-Africa,27425,13867,438
8/11/2020,"Korea, South-Asia",14714,13786,305
8/11/2020,Kosovo-Europe,10419,6058,341
8/11/2020,Kuwait-Asia,73068,64759,486
8/11/2020,Kyrgyzstan-Asia,40455,32734,1478
8/11/2020,Laos-Asia,20,19,0
8/11/2020,Latvia-Europe,1293,1078,32
8/11/2020,Lebanon-Asia,7121,2377,87
8/11/2020,Lesotho-Africa,781,175,24
8/11/2020,Liberia-Africa,1250,736,81
8/11/2020,Libya-Africa,6302,740,132
8/11/2020,Liechtenstein-Europe,89,87,1
8/11/2020,Lithuania-Europe,2283,1679,81
8/11/2020,Luxembourg-Europe,7242,6222,122
8/11/2020,MS Zaandam-Unknown,9,0,2
8/11/2020,Madagascar-Africa,13317,11276,152
8/11/2020,Malawi-Africa,4714,2477,152
8/11/2020,Malaysia-Asia,9103,8809,125
8/11/2020,Maldives-Asia,5223,2849,20
8/11/2020,Mali-Africa,2577,1973,125
8/11/2020,Malta-Europe,1141,692,9
8/11/2020,Mauritania-Africa,6598,5704,157
8/11/2020,Mauritius-Africa,344,334,10
8/11/2020,Mexico-North America,492522,397278,53929
8/11/2020,Moldova-Europe,28223,19740,857
8/11/2020,Monaco-Europe,138,113,4
8/11/2020,Mongolia-Asia,293,269,0
8/11/2020,Montenegro-Europe,3748,2558,71
8/11/2020,Morocco-Africa,35195,25385,533
8/11/2020,Mozambique-Africa,2481,910,17
8/11/2020,Namibia-Africa,3229,715,19
8/11/2020,Nepal-Asia,23948,16664,83
8/11/2020,Netherlands-Europe,60391,244,6162
8/11/2020,New Zealand-Oceania,1570,1526,22
8/11/2020,Nicaragua-North America,4115,2913,128
8/11/2020,Niger-Africa,1158,1065,69
8/11/2020,Nigeria-Africa,47290,33609,956
8/11/2020,North Macedonia-Unknown,12083,8248,529
8/11/2020,Norway-Europe,9751,8857,256
8/11/2020,Oman-Asia,82050,76720,533
8/11/2020,Pakistan-Asia,285191,261246,6112
8/11/2020,Panama-North America,76464,50665,1680
8/11/2020,Papua New Guinea-Oceania,214,71,3
8/11/2020,Paraguay-South America,7519,5326,86
8/11/2020,Peru-South America,489680,329404,21501
8/11/2020,Philippines-Asia,139538,68432,2312
8/11/2020,Poland-Europe,52961,37150,1821
8/11/2020,Portugal-Europe,52945,38760,1761
8/11/2020,Qatar-Asia,113646,110324,188
8/11/2020,Romania-Europe,63762,30585,2764
8/11/2020,Russia-Eastern Europe and Northern Asia,895691,701796,15103
8/11/2020,Rwanda-Africa,2171,1478,7
8/11/2020,Saint Kitts and Nevis-North America,17,17,0
8/11/2020,Saint Lucia-North America,25,25,0
8/11/2020,Saint Vincent and the Grenadines-North America,57,52,0
8/11/2020,San Marino-Europe,699,657,42
8/11/2020,Sao Tome and Principe-Africa,881,804,15
8/11/2020,Saudi Arabia-Asia,291468,255118,3233
8/11/2020,Senegal-Africa,11380,7449,238
8/11/2020,Serbia-Europe,28497,0,652
8/11/2020,Seychelles-Africa,127,126,0
8/11/2020,Sierra Leone-Africa,1932,1478,69
8/11/2020,Singapore-Asia,55353,50128,27
8/11/2020,Slovakia-Europe,2615,1874,31
8/11/2020,Slovenia-Europe,2272,1960,129
8/11/2020,Somalia-Africa,3227,1728,93
8/11/2020,South Africa-Africa,566109,426125,10751
8/11/2020,South Sudan-Africa,2472,1175,47
8/11/2020,Spain-Europe,326612,150376,28581
8/11/2020,Sri Lanka-Asia,2880,2622,11
8/11/2020,Sudan-Africa,12033,6282,786
8/11/2020,Suriname-South America,2559,1712,39
8/11/2020,Sweden-Europe,83126,0,5770
8/11/2020,Switzerland-Europe,36895,32400,1990
8/11/2020,Syria-Asia,1327,385,53
8/11/2020,Taiwan*-Asia,480,443,7
8/11/2020,Tajikistan-Asia,7871,6653,63
8/11/2020,Tanzania-Africa,509,183,21
8/11/2020,Thailand-Asia,3351,3163,58
8/11/2020,Timor-Leste-Asia,25,24,0
8/11/2020,Togo-Africa,1070,752,26
8/11/2020,Trinidad and Tobago-North America,300,139,8
8/11/2020,Tunisia-Africa,1738,1272,52
8/11/2020,Turkey-Asia,243180,226155,5873
8/11/2020,US-North America,5141208,1714960,164527
8/11/2020,Uganda-Africa,1313,1138,9
8/11/2020,Ukraine-Europe,85023,46313,1979
8/11/2020,United Arab Emirates-Asia,62966,56961,358
8/11/2020,United Kingdom-Europe,314542,1464,41394
8/11/2020,Uruguay-South America,1385,1157,37
8/11/2020,Uzbekistan-Asia,31747,23704,204
8/11/2020,Venezuela-South America,27938,19706,238
8/11/2020,Vietnam-Asia,866,451,16
8/11/2020,West Bank and Gaza-Unknown,14875,8181,104
8/11/2020,Western Sahara-Unknown,10,8,1
8/11/2020,Yemen-Asia,1831,915,523
8/11/2020,Zambia-Africa,8275,7004,241
8/11/2020,Zimbabwe-Africa,4818,1524,104
8/12/2020,Afghanistan-Asia,37345,26694,1354
8/12/2020,Albania-Europe,6817,3552,208
8/12/2020,Algeria-Africa,36699,25627,1333
8/12/2020,Andorra-Europe,977,855,53
8/12/2020,Angola-Africa,1762,577,80
8/12/2020,Antigua and Barbuda-North America,92,76,3
8/12/2020,Argentina-South America,268574,187283,5213
8/12/2020,Armenia-Europe,40794,33492,806
8/12/2020,Australia-Oceania,22358,12779,361
8/12/2020,Austria-Europe,22439,20268,724
8/12/2020,Azerbaijan-Europe,33824,31058,497
8/12/2020,Bahamas-North America,1036,122,15
8/12/2020,Bahrain-Asia,45264,41836,166
8/12/2020,Bangladesh-Asia,266498,153089,3513
8/12/2020,Barbados-North America,144,115,7
8/12/2020,Belarus-Europe,69102,65893,595
8/12/2020,Belgium-Europe,75647,17883,9900
8/12/2020,Belize-North America,210,32,2
8/12/2020,Benin-Africa,2014,1681,38
8/12/2020,Bhutan-Asia,113,97,0
8/12/2020,Bolivia-South America,95071,32830,3827
8/12/2020,Bosnia and Herzegovina-Europe,14961,8827,453
8/12/2020,Botswana-Africa,1066,80,2
8/12/2020,Brazil-South America,3164785,2506228,104201
8/12/2020,Brunei-Asia,142,138,3
8/12/2020,Bulgaria-Europe,13893,8479,482
